name,zip,title,specialties,price
Jessica Daas,97701.0,"Marriage&FamilyTherapist,MS,LMFT",  Anxiety   TraumaandPTSD   SelfEsteem  ,Upto$200
Cameron Kemper,97202.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,$80-$150
David W Schmitt,97214.0,"ClinicalSocialWork/Therapist,MSW,LCSW,LICSW",  Anxiety   Grief   ChronicIllness  ,$75-$225
Julie K Williams,97205.0,"Psychologist,PsyD",  RelationshipIssues   Anxiety   Infertility  ,$175-$225
Hanna Jordan,97239.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   TraumaandPTSD   LifeTransitions  ,$100-$150
Katharyn L Yelliott,97062.0,"ClinicalSocialWork/Therapist,LCSW",  BipolarDisorder   Anxiety   TraumaandPTSD  ,$100-$120
Wendy Scott,98663.0,"Counselor,LMHCA",  Depression   TraumaandPTSD   BehavioralIssues  ,$70-$180
Carisa Battin,97219.0,"LPCIntern,MA,LPCI",  TraumaandPTSD   Anxiety   DomesticViolence  ,$50-$100
Natalie Duca,97068.0,"LPCIntern,MA",  Anxiety   RelationshipIssues   BehavioralIssues  ,AcceptedInsurancePlans
Andrea J. Wright Johnston,97213.0,"Marriage&FamilyTherapist,MA,LMFT",  SexTherapy   MaritalandPremarital   BehavioralIssues  ,$150
"Thinking About Thoughts Counseling Services, LLC",97201.0,"LicensedProfessionalCounselor,LPC,CADC-II,BC-TMHP",  ThinkingDisorders   Psychosis   MoodDisorders  ,$150-$175
Linda A. Carroll,97330.0,"Marriage&FamilyTherapist,MS,NBCC",  RelationshipIssues   Grief   LifeCoaching  ,$200
Marney Hoffman,97209.0,"LicensedProfessionalCounselor,PhD,LPC,LMHC",  Anxiety   Depression   ChronicIllness  ,$130-$180
Kenneth A Logan,97132.0,"Psychologist,PsyD",  TraumaandPTSD   ADHD   Spirituality  ,$150+
Sandra L Moreland,97232.0,"Psychologist,PhD",  ChronicPain   Depression   Anxiety  ,$100-$170
Shari Levine,97217.0,"Marriage&FamilyTherapist,MS,LMFT",  RelationshipIssues   Anxiety   NarcissisticAbuse/Pre-MaritalCounseling  ,$175-$250
Lindy Ariff,97219.0,"ClinicalSocialWork/Therapist,MSW,LCSW,CHT",  Stress   SelfEsteem   TraumaandPTSD  ,$135-$198
Susan Yoon,97215.0,"LicensedProfessionalCounselor,MS,NCC,LPC", ,$140-$200
Lisa Pace,97215.0,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   EatingDisorders   Anxiety  ,$150-$200
John Benassu,97223.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,$140
Becky Nice,97225.0,"LicensedProfessionalCounselor,MA,LPC,ATR",  TraumaandPTSD   Anxiety   Asperger'sSyndrome  ,$90-$120
Nick Clark,97236.0,"Counselor,MA,LPC",  TraumaandPTSD   Anxiety   RelationshipIssues  ,$100
Jane Meskill,97206.0,"ClinicalSocialWork/Therapist,LCSW",  SexTherapy   RelationshipIssues   Depression  ,$160-$180
Melissa Gayle Platt,97214.0,"Psychologist,PhD",  TraumaandPTSD   Anxiety   RelationshipIssues  ,$140-$180
Megan Vaughn,97209.0,"Marriage&FamilyTherapist,MA,LMFT",  Depression   Anxiety   MaritalandPremarital  ,$50-$150
Shelley Sauer,97209.0,"LicensedProfessionalCounselor,MS,LPC",  TraumaandPTSD   Anxiety   Depression  ,$100-$130
Robert Poe,97209.0,"Psychologist,PsyD",  RelationshipIssues   MaritalandPremarital   Anxiety  ,$150-$200
Robin Bagai,97209.0,"Psychologist,PsyD",  EmotionalDisturbance   RelationshipIssues   Spirituality  ,$170-$200
Crystal Wilkes,97214.0,"LicensedProfessionalCounselor,MA,LPC",  MoodDisorders   BorderlinePersonality   ChildorAdolescent  ,$80-$150
Lynn McClenahan,97232.0,"LicensedProfessionalCounselor,LPC",  Depression   BehavioralIssues   Anxiety  ,$100
"Kelly Murray MA, LPC",97205.0,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   EatingDisorders   Anxiety  ,$125
Patrick Cheatham,97214.0,"Psychologist,PsyD",  RelationshipIssues   EmotionalDisturbance   LifeTransitions  ,$150-$200
Ravi Almeter,98684.0,Pre-LicensedProfessional,,$20-$50
Violet Vorlet,22903.0,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   MaritalandPremarital   SexTherapy  ,$150-$200
Aimee Frazier,97223.0,"LPCIntern,MA",  Anxiety   TraumaandPTSD   Grief  ,$75-$150
Mikki Jordan,97068.0,"ClinicalSocialWork/Therapist,LCSW,she/her",  EatingDisorders   TraumaandPTSD   Anxiety  ,$125
Paula J. Trent,97212.0,"Marriage&FamilyTherapist,MEd,LMFT","  Pregnancy,Prenatal,Postpartum   MaritalandPremarital   RelationshipIssues  ",$160+
Nathan Bryson,97206.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Stress   Men'sIssues  ,Upto$175
Anne Walsleben,97223.0,"LicensedProfessionalCounselor,LPC,NCC",  Depression   Anxiety   RelationshipIssues  ,$125-$150
Bethany Harvey,97269.0,"ClinicalSocialWork/Therapist,LCSW", ,AcceptedInsurancePlans
Margaret Evans,97225.0,"LicensedProfessionalCounselor,LPC",  LifeTransitions   Depression   TraumaandPTSD  ,$125-$150
Allison Sullivan,97330.0,"LicensedProfessionalCounselor,MS,LPC,SEP",  Anxiety   Stress   CopingSkills  ,$130-$160
Kristin Hajny,97219.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   Parenting  ,$90-$150
Vanessa Graff,98662.0,"Counselor,LMHC",  TraumaandPTSD   ChildorAdolescent   Depression  ,$150-$200
Kimberly A Reed,97215.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Women'sIssues   SelfEsteem  ,$80-$150
Spirit Mind Therapy,97220.0,"LPCIntern,MA",  Spirituality   SelfEsteem   RelationshipIssues  ,$90+
Valinda Harlan,97216.0,"Counselor,LPC,LMHC",  Depression   SexTherapy   RelationshipIssues  ,$130-$200
Sandra Hall,94122.0,"ClinicalSocialWork/Therapist,LCSW,LICSW,QCSW",  Transgender   TraumaandPTSD   SelfEsteem  ,$150-$200
Stacy Lawhead,97210.0,"LicensedProfessionalCounselor,LPC,NCC",  RelationshipIssues   TraumaandPTSD   FamilyConflict  ,$120-$210
Adrian Larsen-Sanchez,97202.0,"Psychologist,PsyD",  Depression   Anxiety   TestingandEvaluation  ,$120-$210
Celeste Doneen Counseling & Consultation Service,97202.0,"ClinicalSocialWork/Therapist,MSW,LCSW,MAC,CADC,III",  RelationshipIssues   Divorce   Addiction  ,$100-$150
Carewell Portland LLC,97202.0,"LicensedProfessionalCounselor,MA,MFA,LPC",  RelationshipIssues   NarcissisticPersonality   FamilyConflict  ,$150-$180
Eric Goodwin,97202.0,"LPCIntern,MS,NCC,LPCI",  Anxiety   Gay   Depression  ,$60-$100
Ninfa J Neuser,97202.0,"Psychologist,PsyD","  Anxiety   RelationshipIssues   Pregnancy,Prenatal,Postpartum  ",PayBy:
"NW Creative Counseling, LLC",97202.0,"LicensedProfessionalCounselor,MA,LPC,CADC",  Anxiety   TraumaandPTSD   DualDiagnosis  ,$80-$120
Kit Kryger,97202.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Anxiety   Depression  ,$100-$150
Aart Lovenstein,97202.0,"Counselor,PsyD,LPC",  TraumaandPTSD   RelationshipIssues   FamilyConflict  ,$90-$120
"Greg Harpel, LCSW - Calliope Counseling",97202.0,"ClinicalSocialWork/Therapist,LCSW",  Grief   LifeTransitions   Stress  ,Upto$110
Stacey Johnson,97202.0,"LicensedProfessionalCounselor,LPC,LMHC",  TraumaandPTSD   Anxiety   Depression  ,Upto$160
Nastassia Betcher,97202.0,"LicensedProfessionalCounselor,LPC,EdM,MA",  Anxiety   Women'sIssues   Parenting  ,$185+
Michael Ianello,97202.0,"LPCIntern,MA",  Anxiety   Depression   SelfEsteem  ,$80-$125
Val Heart Therapy LLC,97202.0,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   CopingSkills  ,$150+
"Molly McDavitt Counseling, LLC",97202.0,"LicensedProfessionalCounselor,LAT,LPC",  ChildorAdolescent   TraumaandPTSD   SexualAbuse  ,$120-$165
Amelia Righi,97202.0,"LicensedProfessionalCounselor,LPC",  Gay   Transgender   Grief  ,$145-$165
Megan Smith,97202.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Depression   SelfEsteem  ,$150-$200
Nancy Asher,97202.0,"Psychologist,PhD",  Anxiety   ADHD   Stress  ,PayBy:
Katie Woodward,97202.0,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   MaritalandPremarital   Parenting  ,$150-$200
David A Donovan,97202.0,"Psychologist,PhD",  BipolarDisorder   SubstanceUse   Anxiety  ,Upto$250
Hannah Benedict,97202.0,"LPCIntern,MA",  ChildorAdolescent   LifeTransitions   Anxiety  ,$125-$145
Adam Elwood,97202.0,"LPCIntern,LPC,Intern",  Parenting   RelationshipIssues   LifeTransitions  ,$120-$180
Michael D. Jolliffe,97202.0,"LPCIntern,MS",  Men'sIssues   Spirituality   RelationshipIssues  ,$120-$150
"Brave Space, LLC",97202.0,LicensedProfessionalCounselor,  Transgender   TraumaandPTSD   RacialIdentity  ,$100-$200
Wendy Henner Online Counseling,97202.0,"LicensedProfessionalCounselor,LPC,LMHC",  SelfEsteem   RelationshipIssues   Spirituality  ,$90-$125
Zoe Garbarini,97202.0,MSW,  RelationshipIssues   Addiction   Depression  ,$130-$260
Kendyl Watts,97202.0,"ClinicalSocialWork/Therapist,LCSW", ,$100-$200
Patricia Albrecht,97202.0,"Psychologist,PsyD",  RelationshipIssues   TraumaandPTSD   Parenting  ,$200+
"Pacific Northwest Behavioral Health, LLC",97202.0,"LicensedProfessionalCounselor,MA,LPC",  MoodDisorders   ChildorAdolescent   MaritalandPremarital  ,PayBy:
Caitlynn Hill,97202.0,"LPCIntern,MS",  Transgender   Lesbian   Gay  ,Upto$125
Samantha Tracy,97202.0,"LPCIntern,MA",  Anxiety   Depression   TraumaandPTSD  ,SlidingScale:Yes
Janet Hendricks,97202.0,"LPCIntern,MS,NCC",  Women'sIssues   Depression   Anxiety  ,$60-$80
Veronica Wilson,97202.0,"ClinicalSocialWork/Therapist,LCSW",  WeightLoss   Obesity   Anxiety  ,$150
Ellie Antico,97202.0,"Marriage&FamilyTherapistAssociate,LMFT,Intern",  RelationshipIssues   TraumaandPTSD   SexTherapy  ,$100-$150
Kristin Tand,97202.0,"LicensedProfessionalCounselor,LPC,LMHC",  Anxiety   Depression   RelationshipIssues  ,$180+
Jeff McCulloch,97202.0,"ClinicalSocialWork/Therapist,LCSW,MSW",  Depression   Anxiety   LifeTransitions  ,$100-$180
Stephani Grace,97202.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   WeightLoss  ,$125+
Sally Nicoletti,97202.0,"LPCIntern,MS,NCC",  LifeTransitions   TraumaandPTSD   ChronicIllness  ,$80-$120
Diane C Steinbrecher,97202.0,"ClinicalSocialWork/Therapist,LCSW,CHT,MSWAC",  TraumaandPTSD   Addiction   Depression  ,$150-$160
Alexandra Leichter,97202.0,"ClinicalSocialWork/Therapist,LCSW,MSW",  RelationshipIssues   MaritalandPremarital   Divorce  ,$120-$150
Bryce Doehne,97202.0,"Psychologist,PsyD",  Anxiety   AlcoholUse   Depression  ,$155-$220
Traci Heward,97202.0,"ClinicalSocialWork/Therapist,LCSW,CADC",  Anxiety   Depression   TraumaandPTSD  ,$120
Ashley Bauer,97202.0,"LicensedProfessionalCounselor,MA,CADCIII,LPC",  SubstanceUse   CopingSkills   DualDiagnosis  ,$65-$100
Michael Patrick Viola,97202.0,"LPCIntern,BA,MA,LPCInt",  Depression   Anxiety   Spirituality  ,$150
Sellwood Counseling Services,97202.0,"LicensedProfessionalCounselor,MA,MFT,NCC,LPC",  RelationshipIssues   MoodDisorders   Anxiety  ,$120
Jessica Bowes,97202.0,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Grief   LifeTransitions  ,$120-$160
Beth Bloom,97202.0,"Psychologist,PsyD",  Anxiety   Depression   RelationshipIssues  ,$150-$200
Molly Bowen,97202.0,"LPCIntern,MA",  LifeTransitions   Anxiety   RelationshipIssues  ,$90+
Christina W. Enticknap,97202.0,"LicensedProfessionalCounselor,MS,LPC,NCC",  ChildorAdolescent   Parenting   RelationshipIssues  ,$70-$200
Beth Bogdon,97202.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Depression   Anxiety  ,AcceptedInsurancePlans
Stace Parlen,97202.0,"Marriage&FamilyTherapist,LMFT",  Transgender   RelationshipIssues   SexTherapy  ,$80-$240
Jenene Belshe,97202.0,"Drug&AlcoholCounselor,BS,CADCII,QMHA",  Addiction   DualDiagnosis   Codependency  ,$75-$125
"Dowling Psychological Services, LLC",97202.0,"Psychologist,PsyD",  SelfEsteem   Anxiety   FamilyConflict  ,$175+
Switch On Sex Therapy,97202.0,"ClinicalSocialWork/Therapist,MSW,LCSW,CST",  SexTherapy   RelationshipIssues   MaritalandPremarital  ,$180-$225
Robbie Bahl,97202.0,MD,  Addiction   ChronicPain   DrugAbuse  ,PayBy:
Jeffrey C. Peyton,97202.0,"LicensedProfessionalCounselor,LPC,NCC,CADC-II",  ChildorAdolescent   Anxiety   Addiction  ,$185-$225
Roxana I Nedelcu,97202.0,"PhD,BCBA-D,LBA",  Autism   Asperger'sSyndrome   DevelopmentalDisorders  ,$90-$175
Nicole Canizales,97202.0,"LPCIntern,MA,LPC-I",  TraumaandPTSD   Depression   Anxiety  ,Upto$130
Patrick Bluett,97202.0,LPCIntern,  SexTherapy   RelationshipIssues   Men'sIssues  ,$125-$150
Candyce Monteleone,97202.0,"LPCIntern,MA,PMH-C","  Pregnancy,Prenatal,Postpartum   Stress   Spirituality  ",$90+
Emily Schwartz-Dale,97202.0,"Marriage&FamilyTherapist,LMFT",  ChildorAdolescent   Parenting   Women'sIssues  ,$90-$120
Marcy Irene Jenks,97202.0,"LPCIntern,MS,RN,NCC",  SelfEsteem   TraumaandPTSD   RelationshipIssues  ,$85-$130
"Kira LeMat, LCSW, LLC",97202.0,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   Depression  ,$100-$130
Kylie Goss-Dedrickson,97202.0,"ClinicalSocialWorkAssociate,MSW,CSWA", ,
Samantha Yugler,97202.0,"Marriage&FamilyTherapist,MA,LMFT",  SelfEsteem   Grief   Addiction  ,SlidingScale:Yes
David C. Klingman,97202.0,"ClinicalSocialWork/Therapist,LCSW,CHT",  ChildorAdolescent   BehavioralIssues   Parenting  ,$115-$145
Erika Nelson (Accepting New Clients),97202.0,"ClinicalSocialWork/Therapist,LCSW",  LifeTransitions   ChildorAdolescent   TraumaandPTSD  ,$140-$160
Tever Nickerson,97202.0,"LicensedProfessionalCounselor,LPC",  Depression   RelationshipIssues   Anxiety  ,$130+
Bob Puckett,97202.0,"Marriage&FamilyTherapist,MFT",  Anxiety   Depression   RelationshipIssues  ,$100-$140
Amber Valenkamph,97202.0,"Psychologist,PsyD",  Depression   Anxiety   LifeTransitions  ,$150-$275
Megan Beug,97202.0,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety  ,$90-$150
Lori Haymore,97202.0,"LicensedProfessionalCounselor,MA,LPC,NCC",  TraumaandPTSD   RelationshipIssues   LifeTransitions  ,$110-$160
Carey B. Cogswell,97202.0,"ClinicalSocialWork/Therapist,LCSW,CADC,II",  Addiction   TraumaandPTSD   Anxiety  ,$150-$190
Jeff Kenneth Ortman,97214.0,"LicensedProfessionalCounselor,MS,CACD,I,LMHC",  MoodDisorders  ,$120-$170
Deb DeMarco,97215.0,"LicensedProfessionalCounselor,LPC",  Anxiety   CopingSkills   Depression  ,$120-$140
Marina Valdez,97222.0,"Psychologist,PhD",  Anxiety   TraumaandPTSD   Women'sIssues  ,$250-$300
Sarah K Small,97219.0,"MA,LPC",  RelationshipIssues   Depression   Anxiety  ,$110-$150
Shea O'Donnell Root,97015.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   FamilyConflict   CopingSkills  ,$70-$150
Dan Rubin,97214.0,"Psychologist,PsyD",  Anxiety   Depression   TraumaandPTSD  ,$175
Daniel G Stinea LLC,97206.0,"LicensedProfessionalCounselor,LPC,NCC,CADCIII",  TraumaandPTSD   Anxiety   DualDiagnosis  ,$120-$160
Eric F Nielson,97222.0,"Pre-LicensedProfessional,MA",  RelationshipIssues   MaritalandPremarital   FamilyConflict  ,$50-$120
Lori McDougall,97222.0,"LicensedProfessionalCounselor,MEd,LPC",  RelationshipIssues   Grief   FamilyConflict  ,$110-$125
cgm counseling,97214.0,"LicensedProfessionalCounselor,LPC",  RelationshipIssues   Depression   Men'sIssues  ,$100-$140
Michael Binks,97206.0,"LicensedProfessionalCounselor,LPC,CADC,CADCIII",  RelationshipIssues   Gay   SubstanceUse  ,$80-$120
Adam Rodriguez,97205.0,"Psychologist,PsyD",  RelationshipIssues   Gay   PersonalityDisorders  ,$180-$200
L Pearson,97214.0,"LicensedProfessionalCounselor,MA",  Stress   TraumaandPTSD   RacialIdentity  ,$150-$225
Ashleigh C Young,97214.0,"Psychologist,PsyD",  Anxiety   SelfEsteem   RelationshipIssues  ,$150-$250
Majken Elek,97206.0,"LicensedProfessionalCounselor,MA,LPC",  Codependency   Anxiety   TraumaandPTSD  ,$85-$115
Aaron Pomerantz,97209.0,LMFT,  Anxiety   Depression   RelationshipIssues  ,$120+
Stacy R Simmons,97206.0,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   TraumaandPTSD   EmotionalDisturbance  ,$160-$200
Derica R Waller,97214.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  Women'sIssues   SelfEsteem   Anxiety  ,$90-$130
Naomi Baker,97214.0,"Marriage&FamilyTherapist,MA,LMFT",  Depression   EmotionalDisturbance   TraumaandPTSD  ,$120
Bridges Therapy,97206.0,"LPCIntern,MA,QMHP",  BehavioralIssues   RelationshipIssues   Anxiety  ,Upto$95
Ronald Marc Sharrin,97219.0,"Psychologist,PhD,MA",  Spirituality   RelationshipIssues   Parenting  ,$130-$200
Alyssa A Moore,97214.0,"LicensedProfessionalCounselor,LPC",  Transgender   Lesbian   Gay  ,$60-$160
Nancy Irey Holmes,97215.0,"Psychologist,PsyD",  Anxiety   CopingSkills   Depression  ,PayBy:
Laura J Riley,97214.0,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Depression   RelationshipIssues  ,$120-$150
Alyssa Mackintosh,97214.0,"ClinicalSocialWork/Therapist,LCSW","  TraumaandPTSD   Pregnancy,Prenatal,Postpartum   Anxiety  ",$150-$200
"Dori Kuehn, Somatic Counseling LLC",97215.0,"LicensedProfessionalCounselor,LPC,CHT",  RelationshipIssues   TraumaandPTSD   Anxiety  ,$155-$200
Kaijah Bjorklund,97520.0,"LicensedProfessionalCounselor,LPC,MS,NCC",  TraumaandPTSD   Anxiety   SelfEsteem  ,$125-$200
Cindy Brodner,97214.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Depression   Anxiety  ,$100-$150
Michael Brooke,97214.0,"Psychologist,PsyD",  Asperger'sSyndrome   Autism   ADHD  ,$210
Gig Called Life Coaching LLC,96743.0,MA,  RelationshipIssues   LifeTransitions   Addiction  ,$250-$350
Halley Farwood,97204.0,"Psychologist,PsyD",  Depression   Anxiety   RelationshipIssues  ,PayBy:
Craig Stein,97215.0,"PhD,MDiv",  MaritalandPremarital   RelationshipIssues   Spirituality  ,$150-$200
Trellis Counseling,97222.0,"ClinicalSocialWork/Therapist,LCSW,LPC",  TraumaandPTSD   EatingDisorders   Anxiety  ,$120-$190
Jolene Nell,97401.0,"ClinicalSocialWork/Therapist,LICSW,LCSW",  TraumaandPTSD   Depression   Anxiety  ,$150+
Melanie Mamola,97206.0,Pre-LicensedProfessional,  Anxiety   SelfEsteem   LifeTransitions  ,
Brenda Niedert,97015.0,"LPCIntern,MA",  Anxiety   Depression   TraumaandPTSD  ,$40-$90
Abigail Carey,98663.0,"Counselor,MA,CMHS,LMHC,NCC",  ChildorAdolescent   RelationshipIssues   LifeTransitions  ,$70-$130
Steven M Brown,98402.0,"Counselor,MA,LMHC,LPC,NCC",  AngerManagement   Obsessive-Compulsive(OCD)   SelfEsteem  ,$90-$170
Stephanie McLaughlin,89706.0,"Psychologist,PhD,ABPP,CGP",  Anxiety   Depression   RelationshipIssues  ,AcceptedInsurancePlans
Ray + Flower Counseling   Grace Carter,97206.0,"LPCIntern,MS",  ChildorAdolescent   CopingSkills   SelfEsteem  ,$95
Arielle E Fettman,97215.0,"Marriage&FamilyTherapistIntern,MA,LMFTI,CMHS",  MaritalandPremarital   RelationshipIssues   Divorce  ,$120
Julia Perretta,97206.0,"Marriage&FamilyTherapist,MS,LMFT",  RelationshipIssues   EatingDisorders   TraumaandPTSD  ,$100-$150
Liberty Karp,97206.0,"ClinicalSocialWork/Therapist,MSW,LCSW",  LifeTransitions   Depression   Anxiety  ,$120+
Aaron Kelsay,97227.0,"LicensedProfessionalCounselor,MAC,LPC,CADCI",  SubstanceUse   ChildorAdolescent   TraumaandPTSD  ,$150-$200
Alexandra Winteraven,97401.0,"LicensedProfessionalCounselor,LPC",  Women'sIssues   Spirituality   SelfEsteem  ,Upto$160
Natalie Rhodes,97207.0,"LPCIntern,MS,NCC",  EatingDisorders   ChildorAdolescent   SelfEsteem  ,$90+
Chelsey Lynn Beam-Williams,97330.0,MAIS,  FamilyConflict  ,Upto$125
Karen Maloney,97214.0,"LicensedProfessionalCounselor,LPC,LMHC",  MaritalandPremarital   Depression   CopingSkills  ,$150-$175
"MOCHA Therapy, Inc",92127.0,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   Stress  ,$100-$250
Allison A Brunner,19335.0,,  Anxiety   Depression   LifeCoaching  ,$175
Nicki Beiderman,97210.0,"LicensedProfessionalCounselor,MS,LPC",  RelationshipIssues   Anxiety   TraumaandPTSD  ,$120-$180
Jake H Jacobsen,10011.0,"ClinicalSocialWork/Therapist,ATR,LCSW",  Anxiety   RelationshipIssues   Transgender  ,$150-$225
Rebeca Beeman,97282.0,"Marriage&FamilyTherapistIntern,MA,LMFT-I",  RelationshipIssues   SelfEsteem   ADHD  ,$110-$130
Natasha Trees,97215.0,"LPCIntern,LMT,MA",  LifeTransitions   SelfEsteem   LifeCoaching  ,$100-$120
Frankie Lemmons,97303.0,"Marriage&FamilyTherapistIntern,MA,LMFT-I","  RacialIdentity   Pregnancy,Prenatal,Postpartum   LifeTransitions  ",$80-$140
John Coyle,97213.0,"ClinicalSocialWork/Therapist,LCSW,MSW",,PayBy:
Julie Lynn Collinson,97045.0,"LicensedProfessionalCounselor,MA,NCC,CSCSOT,LPC",  TraumaandPTSD   SexualAbuse   Addiction  ,$105-$130
Theresa Ferrante,97227.0,"ClinicalSocialWork/Therapist,LCSW",  MaritalandPremarital   RelationshipIssues   LifeTransitions  ,$150-$250
Doug Vogel,97214.0,"LicensedProfessionalCounselor,MS,LPC",  Men'sIssues  ,$120+
Angela Lehr,59752.0,"LicensedProfessionalCounselor,MS,LCPC",  TraumaandPTSD   MoodDisorders   CopingSkills  ,$75-$120
Tracey Hoffman,97213.0,"Psychologist,PsyD",  TestingandEvaluation   Depression   Anxiety  ,$125-$250
Laurie A Burke,97223.0,"Psychologist,PhD",  Grief   TraumaandPTSD   Spirituality  ,$190-$235
Ryan D Grassmann,97202.0,"LicensedProfessionalCounselor,MA,LPC",  Men'sIssues   RelationshipIssues   ChronicPain  ,$160-$190
Laurie Bloomquist,97202.0,"LicensedProfessionalCounselor,PhD,LPC",  LifeTransitions   RelationshipIssues  ,$185
Chui-Tan Lee,97202.0,"Marriage&FamilyTherapistIntern,MA,MFTIn",  Depression   RacialIdentity   Anxiety  ,$80-$140
Quinn Rivenburgh,97202.0,"LicensedProfessionalClinicalCounselor,MAAT,ATR-BC,LPCC",  TraumaandPTSD   Transgender   Anxiety  ,$120-$220
Caitlin Lynch,97202.0,"Marriage&FamilyTherapistIntern,MS,NCC",  Transgender   RelationshipIssues   SelfEsteem  ,$100-$120
Sarah Mueller-Stephens,97202.0,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   RelationshipIssues   Anxiety  ,$70-$150
Lacy Cooper,97202.0,"LicensedProfessionalCounselor,MS,LPC",  Anxiety   Transgender   Women'sIssues  ,$100-$180
Celeste Hiiaka Stensvad,97202.0,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Grief   Anxiety  ,$120
