name,zip,title,specialties,price
Kit Kryger,97202,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Anxiety   Depression  ,100.0
Aart Lovenstein,97202,"Counselor,PsyD,LPC",  TraumaandPTSD   RelationshipIssues   FamilyConflict  ,90.0
"Greg Harpel, LCSW - Calliope Counseling",97202,"ClinicalSocialWork/Therapist,LCSW",  Grief   LifeTransitions   Stress  ,110.0
Stacey Johnson,97202,"LicensedProfessionalCounselor,LPC,LMHC",  TraumaandPTSD   Anxiety   Depression  ,160.0
Nastassia Betcher,97202,"LicensedProfessionalCounselor,LPC,EdM,MA",  Anxiety   Women'sIssues   Parenting  ,185.0
Michael Ianello,97202,"LPCIntern,MA",  Anxiety   Depression   SelfEsteem  ,80.0
Val Heart Therapy LLC,97202,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   CopingSkills  ,150.0
"Molly McDavitt Counseling, LLC",97202,"LicensedProfessionalCounselor,LAT,LPC",  ChildorAdolescent   TraumaandPTSD   SexualAbuse  ,120.0
Amelia Righi,97202,"LicensedProfessionalCounselor,LPC",  Gay   Transgender   Grief  ,145.0
Megan Smith,97202,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Depression   SelfEsteem  ,150.0
Nancy Asher,97202,"Psychologist,PhD",  Anxiety   ADHD   Stress  ,
Katie Woodward,97202,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   MaritalandPremarital   Parenting  ,150.0
David A Donovan,97202,"Psychologist,PhD",  BipolarDisorder   SubstanceUse   Anxiety  ,250.0
Hannah Benedict,97202,"LPCIntern,MA",  ChildorAdolescent   LifeTransitions   Anxiety  ,125.0
Adam Elwood,97202,"LPCIntern,LPC,Intern",  Parenting   RelationshipIssues   LifeTransitions  ,120.0
Michael D. Jolliffe,97202,"LPCIntern,MS",  Men'sIssues   Spirituality   RelationshipIssues  ,120.0
"Brave Space, LLC",97202,LicensedProfessionalCounselor,  Transgender   TraumaandPTSD   RacialIdentity  ,100.0
Wendy Henner Online Counseling,97202,"LicensedProfessionalCounselor,LPC,LMHC",  SelfEsteem   RelationshipIssues   Spirituality  ,90.0
Zoe Garbarini,97202,MSW,  RelationshipIssues   Addiction   Depression  ,130.0
Kendyl Watts,97202,"ClinicalSocialWork/Therapist,LCSW", ,100.0
Patricia Albrecht,97202,"Psychologist,PsyD",  RelationshipIssues   TraumaandPTSD   Parenting  ,200.0
"Pacific Northwest Behavioral Health, LLC",97202,"LicensedProfessionalCounselor,MA,LPC",  MoodDisorders   ChildorAdolescent   MaritalandPremarital  ,
Caitlynn Hill,97202,"LPCIntern,MS",  Transgender   Lesbian   Gay  ,125.0
Samantha Tracy,97202,"LPCIntern,MA",  Anxiety   Depression   TraumaandPTSD  ,
Janet Hendricks,97202,"LPCIntern,MS,NCC",  Women'sIssues   Depression   Anxiety  ,60.0
Veronica Wilson,97202,"ClinicalSocialWork/Therapist,LCSW",  WeightLoss   Obesity   Anxiety  ,150.0
Ellie Antico,97202,"Marriage&FamilyTherapistAssociate,LMFT,Intern",  RelationshipIssues   TraumaandPTSD   SexTherapy  ,100.0
Kristin Tand,97202,"LicensedProfessionalCounselor,LPC,LMHC",  Anxiety   Depression   RelationshipIssues  ,180.0
Jeff McCulloch,97202,"ClinicalSocialWork/Therapist,LCSW,MSW",  Depression   Anxiety   LifeTransitions  ,100.0
Stephani Grace,97202,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   WeightLoss  ,125.0
Sally Nicoletti,97202,"LPCIntern,MS,NCC",  LifeTransitions   TraumaandPTSD   ChronicIllness  ,80.0
Diane C Steinbrecher,97202,"ClinicalSocialWork/Therapist,LCSW,CHT,MSWAC",  TraumaandPTSD   Addiction   Depression  ,150.0
Alexandra Leichter,97202,"ClinicalSocialWork/Therapist,LCSW,MSW",  RelationshipIssues   MaritalandPremarital   Divorce  ,120.0
Bryce Doehne,97202,"Psychologist,PsyD",  Anxiety   AlcoholUse   Depression  ,155.0
Traci Heward,97202,"ClinicalSocialWork/Therapist,LCSW,CADC",  Anxiety   Depression   TraumaandPTSD  ,120.0
Ashley Bauer,97202,"LicensedProfessionalCounselor,MA,CADCIII,LPC",  SubstanceUse   CopingSkills   DualDiagnosis  ,65.0
Michael Patrick Viola,97202,"LPCIntern,BA,MA,LPCInt",  Depression   Anxiety   Spirituality  ,150.0
Sellwood Counseling Services,97202,"LicensedProfessionalCounselor,MA,MFT,NCC,LPC",  RelationshipIssues   MoodDisorders   Anxiety  ,120.0
Jessica Bowes,97202,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Grief   LifeTransitions  ,120.0
Beth Bloom,97202,"Psychologist,PsyD",  Anxiety   Depression   RelationshipIssues  ,150.0
Molly Bowen,97202,"LPCIntern,MA",  LifeTransitions   Anxiety   RelationshipIssues  ,90.0
Christina W. Enticknap,97202,"LicensedProfessionalCounselor,MS,LPC,NCC",  ChildorAdolescent   Parenting   RelationshipIssues  ,70.0
Beth Bogdon,97202,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Depression   Anxiety  ,
Stace Parlen,97202,"Marriage&FamilyTherapist,LMFT",  Transgender   RelationshipIssues   SexTherapy  ,80.0
Jenene Belshe,97202,"Drug&AlcoholCounselor,BS,CADCII,QMHA",  Addiction   DualDiagnosis   Codependency  ,75.0
"Dowling Psychological Services, LLC",97202,"Psychologist,PsyD",  SelfEsteem   Anxiety   FamilyConflict  ,175.0
Switch On Sex Therapy,97202,"ClinicalSocialWork/Therapist,MSW,LCSW,CST",  SexTherapy   RelationshipIssues   MaritalandPremarital  ,180.0
Robbie Bahl,97202,MD,  Addiction   ChronicPain   DrugAbuse  ,
Jeffrey C. Peyton,97202,"LicensedProfessionalCounselor,LPC,NCC,CADC-II",  ChildorAdolescent   Anxiety   Addiction  ,185.0
Roxana I Nedelcu,97202,"PhD,BCBA-D,LBA",  Autism   Asperger'sSyndrome   DevelopmentalDisorders  ,90.0
Nicole Canizales,97202,"LPCIntern,MA,LPC-I",  TraumaandPTSD   Depression   Anxiety  ,130.0
Patrick Bluett,97202,LPCIntern,  SexTherapy   RelationshipIssues   Men'sIssues  ,125.0
Candyce Monteleone,97202,"LPCIntern,MA,PMH-C","  Pregnancy,Prenatal,Postpartum   Stress   Spirituality  ",90.0
Emily Schwartz-Dale,97202,"Marriage&FamilyTherapist,LMFT",  ChildorAdolescent   Parenting   Women'sIssues  ,90.0
Marcy Irene Jenks,97202,"LPCIntern,MS,RN,NCC",  SelfEsteem   TraumaandPTSD   RelationshipIssues  ,85.0
"Kira LeMat, LCSW, LLC",97202,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   Depression  ,100.0
Kylie Goss-Dedrickson,97202,"ClinicalSocialWorkAssociate,MSW,CSWA", ,
Samantha Yugler,97202,"Marriage&FamilyTherapist,MA,LMFT",  SelfEsteem   Grief   Addiction  ,
David C. Klingman,97202,"ClinicalSocialWork/Therapist,LCSW,CHT",  ChildorAdolescent   BehavioralIssues   Parenting  ,115.0
Erika Nelson (Accepting New Clients),97202,"ClinicalSocialWork/Therapist,LCSW",  LifeTransitions   ChildorAdolescent   TraumaandPTSD  ,140.0
Tever Nickerson,97202,"LicensedProfessionalCounselor,LPC",  Depression   RelationshipIssues   Anxiety  ,130.0
Bob Puckett,97202,"Marriage&FamilyTherapist,MFT",  Anxiety   Depression   RelationshipIssues  ,100.0
Amber Valenkamph,97202,"Psychologist,PsyD",  Depression   Anxiety   LifeTransitions  ,150.0
Megan Beug,97202,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety  ,90.0
Lori Haymore,97202,"LicensedProfessionalCounselor,MA,LPC,NCC",  TraumaandPTSD   RelationshipIssues   LifeTransitions  ,110.0
Carey B. Cogswell,97202,"ClinicalSocialWork/Therapist,LCSW,CADC,II",  Addiction   TraumaandPTSD   Anxiety  ,150.0
Jeff Kenneth Ortman,97214,"LicensedProfessionalCounselor,MS,CACD,I,LMHC",  MoodDisorders  ,120.0
Deb DeMarco,97215,"LicensedProfessionalCounselor,LPC",  Anxiety   CopingSkills   Depression  ,120.0
Marina Valdez,97222,"Psychologist,PhD",  Anxiety   TraumaandPTSD   Women'sIssues  ,250.0
Sarah K Small,97219,"MA,LPC",  RelationshipIssues   Depression   Anxiety  ,110.0
Dan Rubin,97214,"Psychologist,PsyD",  Anxiety   Depression   TraumaandPTSD  ,175.0
Daniel G Stinea LLC,97206,"LicensedProfessionalCounselor,LPC,NCC,CADCIII",  TraumaandPTSD   Anxiety   DualDiagnosis  ,120.0
Eric F Nielson,97222,"Pre-LicensedProfessional,MA",  RelationshipIssues   MaritalandPremarital   FamilyConflict  ,50.0
Lori McDougall,97222,"LicensedProfessionalCounselor,MEd,LPC",  RelationshipIssues   Grief   FamilyConflict  ,110.0
cgm counseling,97214,"LicensedProfessionalCounselor,LPC",  RelationshipIssues   Depression   Men'sIssues  ,100.0
Michael Binks,97206,"LicensedProfessionalCounselor,LPC,CADC,CADCIII",  RelationshipIssues   Gay   SubstanceUse  ,80.0
Adam Rodriguez,97205,"Psychologist,PsyD",  RelationshipIssues   Gay   PersonalityDisorders  ,180.0
L Pearson,97214,"LicensedProfessionalCounselor,MA",  Stress   TraumaandPTSD   RacialIdentity  ,150.0
Ashleigh C Young,97214,"Psychologist,PsyD",  Anxiety   SelfEsteem   RelationshipIssues  ,150.0
Majken Elek,97206,"LicensedProfessionalCounselor,MA,LPC",  Codependency   Anxiety   TraumaandPTSD  ,85.0
Aaron Pomerantz,97209,LMFT,  Anxiety   Depression   RelationshipIssues  ,120.0
Stacy R Simmons,97206,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   TraumaandPTSD   EmotionalDisturbance  ,160.0
Derica R Waller,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  Women'sIssues   SelfEsteem   Anxiety  ,90.0
Naomi Baker,97214,"Marriage&FamilyTherapist,MA,LMFT",  Depression   EmotionalDisturbance   TraumaandPTSD  ,120.0
Bridges Therapy,97206,"LPCIntern,MA,QMHP",  BehavioralIssues   RelationshipIssues   Anxiety  ,95.0
Ronald Marc Sharrin,97219,"Psychologist,PhD,MA",  Spirituality   RelationshipIssues   Parenting  ,130.0
Alyssa A Moore,97214,"LicensedProfessionalCounselor,LPC",  Transgender   Lesbian   Gay  ,60.0
Nancy Irey Holmes,97215,"Psychologist,PsyD",  Anxiety   CopingSkills   Depression  ,
Laura J Riley,97214,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Depression   RelationshipIssues  ,120.0
Alyssa Mackintosh,97214,"ClinicalSocialWork/Therapist,LCSW","  TraumaandPTSD   Pregnancy,Prenatal,Postpartum   Anxiety  ",150.0
"Dori Kuehn, Somatic Counseling LLC",97215,"LicensedProfessionalCounselor,LPC,CHT",  RelationshipIssues   TraumaandPTSD   Anxiety  ,155.0
Cindy Brodner,97214,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Depression   Anxiety  ,100.0
Michael Brooke,97214,"Psychologist,PsyD",  Asperger'sSyndrome   Autism   ADHD  ,210.0
Halley Farwood,97204,"Psychologist,PsyD",  Depression   Anxiety   RelationshipIssues  ,
Craig Stein,97215,"PhD,MDiv",  MaritalandPremarital   RelationshipIssues   Spirituality  ,150.0
Trellis Counseling,97222,"ClinicalSocialWork/Therapist,LCSW,LPC",  TraumaandPTSD   EatingDisorders   Anxiety  ,120.0
Melanie Mamola,97206,Pre-LicensedProfessional,  Anxiety   SelfEsteem   LifeTransitions  ,
Ray + Flower Counseling   Grace Carter,97206,"LPCIntern,MS",  ChildorAdolescent   CopingSkills   SelfEsteem  ,95.0
Arielle E Fettman,97215,"Marriage&FamilyTherapistIntern,MA,LMFTI,CMHS",  MaritalandPremarital   RelationshipIssues   Divorce  ,120.0
Julia Perretta,97206,"Marriage&FamilyTherapist,MS,LMFT",  RelationshipIssues   EatingDisorders   TraumaandPTSD  ,100.0
Liberty Karp,97206,"ClinicalSocialWork/Therapist,MSW,LCSW",  LifeTransitions   Depression   Anxiety  ,120.0
Aaron Kelsay,97227,"LicensedProfessionalCounselor,MAC,LPC,CADCI",  SubstanceUse   ChildorAdolescent   TraumaandPTSD  ,150.0
Karen Maloney,97214,"LicensedProfessionalCounselor,LPC,LMHC",  MaritalandPremarital   Depression   CopingSkills  ,150.0
Nicki Beiderman,97210,"LicensedProfessionalCounselor,MS,LPC",  RelationshipIssues   Anxiety   TraumaandPTSD  ,120.0
Natasha Trees,97215,"LPCIntern,LMT,MA",  LifeTransitions   SelfEsteem   LifeCoaching  ,100.0
John Coyle,97213,"ClinicalSocialWork/Therapist,LCSW,MSW",,
Theresa Ferrante,97227,"ClinicalSocialWork/Therapist,LCSW",  MaritalandPremarital   RelationshipIssues   LifeTransitions  ,150.0
Doug Vogel,97214,"LicensedProfessionalCounselor,MS,LPC",  Men'sIssues  ,120.0
Tracey Hoffman,97213,"Psychologist,PsyD",  TestingandEvaluation   Depression   Anxiety  ,125.0
Laurie A Burke,97223,"Psychologist,PhD",  Grief   TraumaandPTSD   Spirituality  ,190.0
Ryan D Grassmann,97202,"LicensedProfessionalCounselor,MA,LPC",  Men'sIssues   RelationshipIssues   ChronicPain  ,160.0
Laurie Bloomquist,97202,"LicensedProfessionalCounselor,PhD,LPC",  LifeTransitions   RelationshipIssues  ,185.0
Chui-Tan Lee,97202,"Marriage&FamilyTherapistIntern,MA,MFTIn",  Depression   RacialIdentity   Anxiety  ,80.0
Quinn Rivenburgh,97202,"LicensedProfessionalClinicalCounselor,MAAT,ATR-BC,LPCC",  TraumaandPTSD   Transgender   Anxiety  ,120.0
Caitlin Lynch,97202,"Marriage&FamilyTherapistIntern,MS,NCC",  Transgender   RelationshipIssues   SelfEsteem  ,100.0
Sarah Mueller-Stephens,97202,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   RelationshipIssues   Anxiety  ,70.0
Lacy Cooper,97202,"LicensedProfessionalCounselor,MS,LPC",  Anxiety   Transgender   Women'sIssues  ,100.0
Celeste Hiiaka Stensvad,97202,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Grief   Anxiety  ,120.0
Thelma Vega,97202,"LicensedProfessionalCounselor,LPC,MA,CADCI",  Anxiety   LifeTransitions   Women'sIssues  ,80.0
Allen Therapeutics,97202,"Counselor,MA-MHP,LMHC",  LifeCoaching   LifeTransitions   RelationshipIssues  ,80.0
Sarah Wildwood,97202,"Pre-LicensedProfessional,MA,RYT,LPCI",  Anxiety   Depression   TraumaandPTSD  ,90.0
Sid Napier,97202,"Pre-LicensedProfessional,MS",  Transgender   LifeTransitions   Bisexual  ,
Kellyjoy Kanaley,97202,"LicensedProfessionalCounselor,MS,LPC,NCC",  RelationshipIssues   Depression   Anxiety  ,140.0
Shannon Quinn,97202,"LicensedProfessionalCounselor,LPC",  Grief   RelationshipIssues   Depression  ,125.0
Michael Running,97202,"LPCIntern,MS,NCC",  Men'sIssues   LifeTransitions   Anxiety  ,100.0
Liz Cloud,97202,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   RelationshipIssues   Grief  ,100.0
Sally Gardner,97202,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   TraumaandPTSD  ,120.0
Melissa Soll,97202,"Psychologist,PhD",  RelationshipIssues   Grief   Depression  ,150.0
Amy Ponteri,97202,"LicensedProfessionalCounselor,LPC,LCAT,ATR-BC",  Anxiety   Depression   FamilyConflict  ,100.0
Kerry Cohen,97232,"LicensedProfessionalCounselor,PsyD,LPC",  RelationshipIssues   MaritalandPremarital   SexualAddiction  ,100.0
Angela Keeney,97213,"ClinicalSocialWork/Therapist,LCSW",  LifeTransitions   Anxiety   Grief  ,100.0
Graham Borgman,97205,"LicensedProfessionalCounselor,MA,LPC",  Depression   Spirituality   SelfEsteem  ,
Peter Bennett,97222,"ClinicalSocialWork/Therapist,LCSW",  Grief   ChronicIllness   Anxiety  ,100.0
Rachael A Ringwood,97222,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   Grief  ,175.0
Meghann Case Platt,97232,"Psychologist,PsyD",  TraumaandPTSD   RelationshipIssues   SexualAbuse  ,150.0
"Kim Johnson, MS, LPC with Attune Neurofeedback",97219,"LicensedProfessionalCounselor,MS,LPC",  ADHD   Anxiety   ChildorAdolescent  ,75.0
Christopher Tucker,97209,"LicensedProfessionalCounselor,MA,LPC,CADC",  RelationshipIssues   Depression   Spirituality  ,120.0
Kathryn Ann Williams,97215,"LicensedProfessionalCounselor,LPC,NCC,BC-TMH",  RelationshipIssues   TraumaandPTSD   Depression  ,
Randy H Zasloff,97210,"LicensedProfessionalCounselor,LPC,CADCI,NCC",  Anxiety   Depression   TraumaandPTSD  ,70.0
Carly Rubin,97209,"Marriage&FamilyTherapist,MA,LMFT",  RelationshipIssues   MaritalandPremarital   FamilyConflict  ,80.0
Ben Begley,97006,"LicensedProfessionalCounselor,MA,LPC,NCC",  Anxiety   Depression   MaritalandPremarital  ,120.0
Eileen Masover,97222,"ClinicalSocialWork/Therapist,MFA,MSW,LCSW",  Depression   LifeTransitions   RelationshipIssues  ,80.0
Maya Elasady,97212,"MSW,QMHP",  TraumaandPTSD   SelfEsteem   Stress  ,100.0
Zach Wendell,97205,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   MoodDisorders   Anxiety  ,165.0
Robyn Migliorini,97206,"Psychologist,PhD",  ADHD   TraumaticBrainInjury   Anxiety  ,
Marena Passarelli,97203,"LicensedProfessionalCounselor,MA,LPC,LMHC",  EatingDisorders   Anxiety   SelfEsteem  ,110.0
Corinne Sharlet,97203,"LPCIntern,MA,NCC",  TraumaandPTSD   Anxiety   Depression  ,80.0
Kate O'Brien,97203,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Grief   Gay  ,90.0
"Ashley Wuertzer Wellness, LLC",97203,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   LifeTransitions   SubstanceUse  ,80.0
Stephanie Tolentino,97203,"ClinicalSocialWork/Therapist,MSW,LSW,LCSW",  Grief   Anxiety   Depression  ,100.0
Stacy Sheffler,97203,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Transgender   TraumaandPTSD  ,120.0
Becca Dorn-Medeiros,97203,"LPCIntern,EdS,NCSP",  SchoolIssues   Parenting   Transgender  ,125.0
Sprout Therapy PDX,97203,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   RelationshipIssues   Depression  ,80.0
David A Sangster,97203,"ClinicalSocialWork/Therapist,LCSW",  FamilyConflict   Spirituality   MoodDisorders  ,60.0
Misao Michikami,97203,"Marriage&FamilyTherapistIntern,LMFT,Intern",  RacialIdentity   TraumaandPTSD  ,150.0
Richard Clark,97203,"LicensedProfessionalCounselor,MA,LPC",  ChildorAdolescent   Parenting   SchoolIssues  ,175.0
RJR Counseling,97203,"Counselor,MS,LPC",  Anxiety   Women'sIssues   TraumaandPTSD  ,75.0
Ryan Carroll,97203,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Depression   LifeCoaching  ,150.0
"Sitting By The Well Psychotherapy, LLC",97203,"LicensedProfessionalCounselor,MFT,LPC",  Depression   Grief   Anxiety  ,100.0
Victoria K Miller,97203,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Codependency   Depression  ,100.0
Lesley Alter,97203,"ClinicalSocialWork/Therapist,LCSW",  Depression   RelationshipIssues   Anxiety  ,150.0
Brita Fosse,97222,"Psychologist,PsyD", ,
Shawn Salter,97217,MSW,  Men'sIssues   Parenting   Stress  ,60.0
Stephen Arnold,97217,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   Men'sIssues   Transgender  ,
"Tom Fuller, LMFT",97206,"Marriage&FamilyTherapist,MFT,(Ca)",  LifeTransitions   Spirituality   RelationshipIssues  ,100.0
Robert C Woods,97239,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Spirituality   Depression  ,125.0
Amanda Holden,97217,"LicensedProfessionalCounselor,LPC,CADC-I", ,110.0
Carol S Jones,97217,"Psychologist,EdD",  Anxiety   Depression   RelationshipIssues  ,
Jennie McCall Counseling,97232,"Pre-LicensedProfessional,LPCi,ATRi",  TraumaandPTSD   LifeTransitions   Anxiety  ,120.0
Ruth Tessema,97217,"LPCIntern,MEd,NCC",  Anxiety   RacialIdentity   TraumaandPTSD  ,120.0
J Workman-Purvine,97203,"ClinicalSocialWork/Therapist,LCSW",  Depression   AlcoholUse   LifeTransitions  ,90.0
Megan Elizabeth Irwin,97203,"ClinicalSocialWorkAssociate,CSWA,MSW",  TraumaandPTSD   Grief   RelationshipIssues  ,125.0
Monica A Geretti,97203,"LicensedProfessionalCounselor,MA,LPC",  MoodDisorders   LifeTransitions   CopingSkills  ,100.0
Sam Mandel,97203,"LPCIntern,MA",  Anxiety   Depression   TraumaandPTSD  ,100.0
Heather Nordeen,97203,"LicensedProfessionalCounselor,LPC,CADCI",  Anxiety   Depression   TraumaandPTSD  ,100.0
Mandy Harrison,97213,"LicensedProfessionalCounselor,LPC,NCC",  Anxiety   Depression   SelfEsteem  ,110.0
Kim Christiansen,97215,"LicensedProfessionalCounselor,LPC,CADCIII,NCC",  RelationshipIssues   Addiction   CopingSkills  ,
Forrest Merrill,97239,"Psychologist,PsyD",  Gay   Transgender   RelationshipIssues  ,100.0
"Kyla Cadieux, LCSW Portland Cognitive Therapy",97232,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   ADHD   Depression  ,90.0
Jessica Starr,97205,"ClinicalSocialWork/Therapist,LCSW,RYT",  MoodDisorders   EatingDisorders   TraumaandPTSD  ,125.0
Ursina Teuscher,97204,PhD,  CareerCounseling   SportsPerformance   Stress  ,160.0
Andrea Grace Karpinski,97204,"ClinicalSocialWork/Therapist,MSW,LCSW",  ChildorAdolescent   CopingSkills   Stress  ,110.0
Ally Simone,97204,"Marriage&FamilyTherapistIntern,MS,MFTI",  Adoption   RelationshipIssues   TraumaandPTSD  ,80.0
Brandt Hueser,97204,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   Depression   ChildorAdolescent  ,60.0
Philip Kolba,97204,"Counselor,MA,LMHC,NCC",  TraumaandPTSD   RelationshipIssues   PersonalityDisorders  ,100.0
Jenny Kepler,97204,"Marriage&FamilyTherapist,MA,MFT",  RelationshipIssues   Stress   Parenting  ,120.0
Pam Snyder Lcsw,97204,"ClinicalSocialWork/Therapist,LCSW,ACT,BC-TMH",  Women'sIssues   RelationshipIssues   Anxiety  ,175.0
Jon Joebgen,97205,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   SelfEsteem  ,100.0
Kara Wilde,97209,"Counselor,MA,DiplPW",  ChronicPain   RelationshipIssues   LifeCoaching  ,120.0
"Sheila Somers, LPC",97222,"LicensedProfessionalCounselor,LPC,NCC",  RelationshipIssues   Anxiety   Grief  ,100.0
Tirzah Jacob,97212,"LicensedProfessionalCounselor,LPC,CADC-I",  RelationshipIssues   ADHD   LifeTransitions  ,110.0
Meghan Wright O'Connor,97214,"Marriage&FamilyTherapist,MA,MFT",  Codependency   Depression   TraumaandPTSD  ,150.0
Tamara Webb,97205,"LicensedProfessionalCounselor,MA,LPC,LMHC",  Grief   TraumaandPTSD   Anxiety  ,140.0
Karen Stallwood,97210,"Psychologist,PsyD",  RelationshipIssues   MoodDisorders   Anxiety  ,130.0
Lauren Shechter,97213,"ClinicalSocialWork/Therapist,LCSW,SEP",  Anxiety   TraumaandPTSD   Depression  ,125.0
Emily Thomas,97205,"LPCIntern,MA,NCC",  Depression   Spirituality   Bisexual  ,105.0
Sarah Zenith Dykes,97205,"LPCIntern,MS",  LifeTransitions   SelfEsteem   Depression  ,45.0
Marc Chinard,97222,"ClinicalSocialWork/Therapist,LCSW",  Depression   Psychosis   BipolarDisorder  ,75.0
